imgName,NDCMS,NAXIS1,NAXIS2,imgNoise,skNoise,aveImgS,dSdskip,pixVar,clustVar,tailRatio,DC,EXP,AMPL,HCKDIRN,VCKDIRN,ITGTIME,VIDGAIN,PRETIME,POSTIME,DGWIDTH,RGWIDTH,OGWIDTH,SWWIDTH,HWIDTH,HOWIDTH,VWIDTH,VOWIDTH,ONEVCKHI,ONEVCKLO,TWOVCKHI,TWOVCKLO,TGHI,TGLO,HUHI,HULO,HLHI,HLLO,RGHI,RGLO,SWLO,DGHI,DGLO,OGHI,OGLO,BATTR,VDD1,VDD2,DRAIN1,DRAIN2,VREF1,VREF2,OPG1,OPG2
Img_00.fits,1,1200,3500,93.07953007090632,-1 +/- -1,7.116315316789992,-1 +/- -1,-1.0,-1.0,4433.389543763122,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-12.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_07.fits,25,30000,200,36.462143144731016,11 +/- 0.5,4.525632104770817,-21 +/- 15,1994741.880907372,603.4952741020794,4639.855954316931,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_11.fits,25,30000,200,56.73963097228897,-1 +/- -1,5.359616006193271,-15 +/- 11,3056036.514177693,993.9546313799624,4629.594279019021,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_14.fits,1,1200,500,231.35967782864313,-1 +/- -1,5.607908953138442,-1 +/- -1,-1.0,-1.0,98.4068349163205,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_04.fits,1,1200,500,190.91625842383263,-1 +/- -1,6.616513020740527,-1 +/- -1,-1.0,-1.0,97.30173142261035,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_18.fits,1,1200,500,33.676921080260136,30 +/- 0.71,5.507146089433896,-1 +/- -1,-1.0,-1.0,123.66634334405025,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_02.fits,1,1200,3500,277.12645115698734,1.5e+03 +/- 4.4e+07,7.00168440604381,-1 +/- -1,-1.0,-1.0,37.107420714052715,-1,2.0,L,U,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,9.5,3.0,9.5,3.0,9.5,3.0,7.5,1.0,7.5,1.0,0.0,-6.0,-12.0,5.0,-6.5,2.0,-2.5,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_12.fits,1,1200,500,643.9934975732385,-1 +/- -1,7.701316634294721,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_20.fits,25,30000,200,28.469630728804162,9.6 +/- 0.37,4.060251175018353,-0.52 +/- 0.34,67134.79206049148,649.2079395085066,9.998555419310827,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_09.fits,1,1200,500,818.7470916505739,2.6 +/- 1.2,8.36500684904406,-1 +/- -1,-1.0,-1.0,0.8946075901483563,-1,2.0,L,L,12,2.0,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_15.fits,1,1200,500,30.632577284930615,29 +/- 0.19,5.502415645133745,-1 +/- -1,-1.0,-1.0,130.454836234004,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_03.fits,1,1200,3500,444.70745492189286,4.6 +/- 4.5,7.536604219181593,-1 +/- -1,-1.0,-1.0,67.14067552617661,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_08.fits,1,1200,500,632.7437239053966,4.5e+02 +/- 8.9e+06,7.683246208822901,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_13.fits,1,1200,500,15.830160612566196,-1 +/- -1,0.02799548898118225,-1 +/- -1,-1.0,-1.0,26.1541160178699,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_05.fits,1,1200,500,193.15219005763893,17 +/- 13,6.658098490373121,-1 +/- -1,-1.0,-1.0,96.14400395300297,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_06.fits,1,1200,500,214.37712996318538,14 +/- 11,6.682348025803373,-1 +/- -1,-1.0,-1.0,89.93437479785655,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_19.fits,1,1200,500,39.51686840379858,30 +/- 2.4,5.685402135347499,-1 +/- -1,-1.0,-1.0,113.61516394886239,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_21.fits,120,144000,100,46.95947584858668,6.8 +/- 6.1,5.380344610473695,-0.74 +/- 0.49,15897.886993679982,1438.6795820166622,4765.627256696248,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_10.fits,1,1200,500,556.8525891498681,-1 +/- -1,8.118482747087262,-1 +/- -1,-1.0,-1.0,201.44457971105646,-1,2.0,L,L,12,1.9,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_01.fits,1,1200,3500,618.2407667152318,-1 +/- -1,7.7938192970581515,-1 +/- -1,-1.0,-1.0,0.01503542168316585,-1,2.0,L,U,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,9.5,3.0,9.5,3.0,9.5,3.0,7.5,1.0,7.5,1.0,0.0,-6.0,-12.0,5.0,-6.5,2.0,-2.5,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_17.fits,1,1200,500,213.36965854700279,-1 +/- -1,6.6860186250614255,-1 +/- -1,-1.0,-1.0,90.56586250854636,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_00.fits,1,1200,3500,621.8197684315862,0.47 +/- nan,7.798306138021662,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,L,U,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,9.5,3.0,9.5,3.0,9.5,3.0,7.5,1.0,7.5,1.0,0.0,-6.0,-12.0,5.0,-6.5,2.0,-2.5,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_07.fits,1,1200,500,639.7180762222384,-1 +/- -1,7.6880632387821715,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_11.fits,1,1200,500,759.0634916561031,-1 +/- -1,8.314448107146658,-1 +/- -1,-1.0,-1.0,6.1043812033653015,-1,2.0,L,L,12,1.95,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_16.fits,1,1200,500,210.80676501234336,-1 +/- -1,6.671483327071196,-1 +/- -1,-1.0,-1.0,91.03947829156556,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-12.0,5.0,-4.0,1.5,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_14.fits,420,504000,100,652.6882926402859,10 +/- 30,7.950482967492945,-0.071 +/- 0.032,15400.363135573822,87279.24757045398,4600.914212157115,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_48.fits,25,30000,100,27.409810485379992,5.1 +/- 0.076,3.1773936223308055,-0.79 +/- 0.45,204633.31001890358,702.9262759924387,30.521906016790545,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.6,-4.4,1.25,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_22.fits,1,1200,1000,30.575109766113332,28 +/- 0.15,5.288645463725683,-1 +/- -1,-1.0,-1.0,55.149926733846335,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_59.fits,25,30000,100,29.851977894017285,5.7 +/- 0.036,3.3954747037084547,-2.3 +/- 1.6,218315.82419659736,829.2684310018902,28.680066860628962,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_71.fits,25,30000,100,84.10844463947588,6 +/- 11,5.751598101248742,0.013 +/- 0.094,209834.42911153118,6720.308128544424,28.416946981183834,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,0.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_23.fits,25,30000,100,24.965418916878598,4.8 +/- 0.029,3.0492676295668013,-0.3 +/- 0.21,196854.58601134212,571.6275992438561,30.785025896267687,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_68.fits,25,30000,100,29.862787979922103,5.6 +/- 0.11,3.3748247209031343,-2.1 +/- 1.5,217923.42344045368,828.8752362948962,31.57438553461778,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,1.8,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_61.fits,25,30000,100,70.97109035921035,-1 +/- -1,5.651862125767893,-0.14 +/- 0.077,217318.81096408315,4529.013232514177,25.785748186631324,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,2.0,-3.3,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_56.fits,1,1200,1000,33.003835682506164,30 +/- 0.6,5.365422823933068,-1 +/- -1,-1.0,-1.0,52.992343722318736,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_44.fits,25,30000,100,30.54020401369132,6.6 +/- 0.087,3.3555038932023256,-0.25 +/- 0.13,205947.21550094525,861.1209829867674,28.15382710172662,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.5,-4.5,1.25,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_52.fits,1,1200,1000,40.22951479345683,34 +/- 1.5,5.506636748874761,-1 +/- -1,-1.0,-1.0,49.09816950638068,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.6,-4.4,1.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_73.fits,25,30000,100,81.23723114588677,-1 +/- -1,5.7396297500506845,-0.18 +/- 0.067,214932.45368620043,6036.196597353498,27.10134758390492,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,1.7,-3.3,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_47.fits,25,30000,100,27.175962733049456,5.1 +/- 0.033,3.1956181819396514,-0.56 +/- 0.35,204089.82419659733,684.1134215500946,29.995666257955055,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.7,-4.3,1.25,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_04.fits,25,30000,200,28.8552717657739,4.7 +/- 0.047,3.811217122132225,-14 +/- 9.5,395581.6880907372,642.4952741020795,4607.886888965286,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_18.fits,1,1200,1000,94.79482098894653,2.6e+03 +/- 5.6e+07,6.434505502490613,-1 +/- -1,-1.0,-1.0,1.2366634334403612,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_74.fits,25,30000,100,70.40135979076038,15 +/- 33,5.512956757592988,-0.12 +/- 0.056,216590.53308128548,4477.453686200379,26.575107824993676,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,2.0,-3.3,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_02.fits,25,30000,200,27.10046585904828,5.3 +/- 0.055,3.3451224310261476,-8.5 +/- 6,235155.3156899811,646.5954631379961,39.33642197863307,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_46.fits,25,30000,100,30.838868078118225,6.5 +/- 0.11,4.106981882722623,-0.072 +/- 0.13,203282.87712665403,809.8960302457467,27.890707222256747,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.8,-4.2,1.25,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_12.fits,420,504000,100,25.982055444396757,1.5 +/- inf,1.9188648448309764,-0.073 +/- 0.056,11334.46904832765,671.7723867356518,358.3692758198062,-1,2.0,L,U,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_58.fits,25,30000,100,28.013840519887967,5.3 +/- 0.026,3.1347180886345654,-0.39 +/- 0.17,220768.72967863895,722.8412098298675,30.258786137356882,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.4,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_20.fits,1,1200,1000,31.064392187709586,27 +/- 0.28,5.2900426234947675,-1 +/- -1,-1.0,-1.0,54.17638317986086,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_51.fits,25,30000,100,33.038250657541965,8.3 +/- 0.042,3.660237777500675,-0.5 +/- 0.35,204422.3856332703,1018.7977315689982,27.890707222296836,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,4.6,-4.4,1.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_09.fits,1,1200,1000,276.3091062154301,-1 +/- -1,7.474307418827413,-1 +/- -1,-1.0,-1.0,4658.353281842205,-1,2.0,L,L,12,4.5,1,2.5,2.0,2.0,0.25,0.5,0.5,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,6.25,1.0,6.25,1.0,0.0,-6.0,-8.0,5.0,-4.0,2.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
