imgName,NDCMS,NAXIS1,NAXIS2,imgNoise,skNoise,aveImgS,dSdskip,pixVar,clustVar,tailRatio,DC,EXP,AMPL,HCKDIRN,VCKDIRN,ITGTIME,VIDGAIN,PRETIME,POSTIME,DGWIDTH,RGWIDTH,OGWIDTH,SWWIDTH,HWIDTH,HOWIDTH,VWIDTH,VOWIDTH,ONEVCKHI,ONEVCKLO,TWOVCKHI,TWOVCKLO,TGHI,TGLO,HUHI,HULO,HLHI,HLLO,RGHI,RGLO,SWLO,DGHI,DGLO,OGHI,OGLO,BATTR,VDD1,VDD2,DRAIN1,DRAIN2,VREF1,VREF2,OPG1,OPG2
Img_14.fits,1,1200,500,2.250824602071382,2.2 +/- 0.077,2.39006280787977,-1 +/- -1,-1.0,-1.0,577.7060073342287,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,4.0,-5.0,-6.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_48.fits,1,2400,500,49.38287241326382,5.1 +/- 0.25,3.46421479529182,-1 +/- -1,-1.0,-1.0,91.90777389377327,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_22.fits,1,2400,500,36.16833891926326,2.7 +/- 0.15,3.1370694439788083,-1 +/- -1,-1.0,-1.0,112.036444672124,-1,5.0,UL,U,12,2.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_59.fits,1,2400,500,53.25588673982576,27 +/- 16,3.3665435759044513,-1 +/- -1,-1.0,-1.0,87.27686401536666,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_23.fits,1,1200,500,2.6352182283180894,2.8 +/- 0.079,2.520007623407157,-1 +/- -1,-1.0,-1.0,494.0865096408694,-1,5.0,U,U,12,2.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_61.fits,1,2400,500,53.513137301292424,4.1 +/- 0.15,3.412784072517759,-1 +/- -1,-1.0,-1.0,170.84373773037004,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_56.fits,1,2400,500,53.396268269506905,4.1 +/- 0.15,3.36189746862927,-1 +/- -1,-1.0,-1.0,86.82956022027008,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_44.fits,1,2400,500,53.515960214907174,5.3 +/- 0.25,3.4451410525514348,-1 +/- -1,-1.0,-1.0,173.92224032002787,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_52.fits,1,2400,500,53.49375200253991,3.7 +/- 0.13,3.3642056068899304,-1 +/- -1,-1.0,-1.0,45.96704294086174,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_47.fits,1,2400,500,53.62715092942398,5.1 +/- 0.26,3.378923856835133,-1 +/- -1,-1.0,-1.0,91.93408588171054,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_04.fits,1,1200,500,1.987151634921748,20 +/- 21,2.2468882539342943,-1 +/- -1,-1.0,-1.0,546.289493726228,-1,5.0,U,U,12,1.0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_18.fits,1,1200,500,5.070875022028994,6.3 +/- 0.44,3.1714754965052006,-1 +/- -1,-1.0,-1.0,423.2020141160151,-1,5.0,U,U,12,15.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,2.0,6.5,2.0,6.5,2.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_02.fits,1,1200,500,2.1679507960001194,2.4 +/- 0.19,2.3667422175623383,-1 +/- -1,-1.0,-1.0,678.638793091822,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_46.fits,1,2400,500,53.64351065774185,4.7 +/- 0.24,3.3917775691878354,-1 +/- -1,-1.0,-1.0,91.90777389376689,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_12.fits,1,1200,500,2.1562639725544117,2.2 +/- 0.1,2.3598629095770205,-1 +/- -1,-1.0,-1.0,588.9149141973004,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,3.0,-5.0,-6.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_58.fits,1,2400,500,53.37247666662716,4.4 +/- 0.14,3.352854637211349,-1 +/- -1,-1.0,-1.0,87.30317600330713,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_20.fits,1,1200,500,3.689903911148445,-1 +/- -1,2.865178448013592,-1 +/- -1,-1.0,-1.0,512.083909396259,-1,5.0,U,U,12,10.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_51.fits,1,2400,500,53.56642023090301,4.1 +/- 0.18,3.3973222025730925,-1 +/- -1,-1.0,-1.0,91.93408588172296,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_09.fits,1,1200,500,2.2186387608306526,2.4 +/- 0.12,2.3772034905532182,-1 +/- -1,-1.0,-1.0,612.7535752745522,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-7.0,-6.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_42.fits,1,2400,500,53.551195486951286,4.9 +/- 0.33,3.37121289093659,-1 +/- -1,-1.0,-1.0,86.77693624440117,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_29.fits,1,2400,500,43.407405690033556,14 +/- 9.6,3.4341313964418614,-1 +/- -1,-1.0,-1.0,118.87756153793879,-1,5.0,UL,U,12,8.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_38.fits,1,2400,500,88.69117358943461,23 +/- 10,4.727889392137346,-1 +/- -1,-1.0,-1.0,126.63959798187581,-1,10.0,UL,U,12,8.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_25.fits,1,2400,500,349.59735338952737,3.1 +/- 0.097,3.3253033762231654,-1 +/- -1,-1.0,-1.0,19.65505499531871,-1,5.0,UL,U,12,2.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_15.fits,1,1200,500,2.064242478169497,2.1 +/- 0.069,2.3182958074199753,-1 +/- -1,-1.0,-1.0,648.6431268322237,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.0,2.0,6.0,2.0,6.0,2.0,5.0,0.0,5.0,0.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_40.fits,1,2400,500,75.9575612387577,-1 +/- -1,4.312213557402486,-1 +/- -1,-1.0,-1.0,117.64089810452012,-1,10.0,UL,U,12,2.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_45.fits,1,2400,500,53.687514570984995,4.9 +/- 0.32,3.3837575557130704,-1 +/- -1,-1.0,-1.0,91.90777389376204,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_62.fits,1,2400,3200,52.39580684821737,-1 +/- -1,3.2004498642462176,-1 +/- -1,-1.0,-1.0,183.83445952887124,-1,300.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_03.fits,1,1200,500,1.8324761792800568,15 +/- 20,2.1802795798443237,-1 +/- -1,-1.0,-1.0,593.8089439541042,-1,5.0,U,U,12,1.0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_08.fits,1,1200,500,2.1164956820715455,16 +/- 18,2.321655690404543,-1 +/- -1,-1.0,-1.0,550.394163846666,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-6.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_13.fits,1,1200,500,2.2294663068362026,2.1 +/- 0.069,2.3918555856381167,-1 +/- -1,-1.0,-1.0,608.3857852781149,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,3.0,-5.0,-6.0,5.0,-4.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_28.fits,1,2400,500,475.9135399106902,6.6 +/- 0.21,3.96748470706149,-1 +/- -1,-1.0,-1.0,59.33353281719258,-1,5.0,UL,U,12,16.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_32.fits,1,2400,500,77.97233929264341,3.7 +/- 0.23,3.4131526846275078,-1 +/- -1,-1.0,-1.0,100.48548196401497,-1,5.0,UL,U,12,8.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_36.fits,125,300000,100,93.65053356047417,-0.74 +/- 0.0081,2.210146790066637,0.69 +/- 0.54,368.08334985788895,14.541410536056581,0.3946798191830835,-1,5.0,UL,U,12,8.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_05.fits,1,1200,500,2.230169565783749,2.5 +/- 0.083,2.384493331000989,-1 +/- -1,-1.0,-1.0,609.1225209384194,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_27.fits,1,2400,500,413.02626767800274,4.1 +/- 0.19,3.5647637199457627,-1 +/- -1,-1.0,-1.0,46.203850832368666,-1,5.0,UL,U,12,8.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_34.fits,1,2400,500,101.63785770912683,6.4 +/- 1.2,3.873390431939298,-1 +/- -1,-1.0,-1.0,92.40770166473804,-1,5.0,UL,U,12,16.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_50.fits,1,2400,500,53.44818711902697,3.9 +/- 0.12,3.3974126018705357,-1 +/- -1,-1.0,-1.0,91.90777389377742,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_54.fits,1,2400,500,53.631861340652215,4.3 +/- 0.2,3.34646303293765,-1 +/- -1,-1.0,-1.0,85.27715293149657,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_06.fits,1,1200,500,2.15741547535488,2.3 +/- 0.098,2.3555882033513442,-1 +/- -1,-1.0,-1.0,580.389830100721,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-8.0,5.0,-4.0,4.0,-4.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_19.fits,1,1200,500,4.9597987433884665,-1 +/- -1,3.1437354063158933,-1 +/- -1,-1.0,-1.0,406.8359576135481,-1,5.0,U,U,12,15.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_37.fits,1,2400,500,14.351065400347647,-1 +/- -1,5.199236511582391,-1 +/- -1,-1.0,-1.0,2311.245021135947,-1,10.0,UL,U,12,8.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_53.fits,1,2400,500,53.50452086874442,3.9 +/- 0.2,3.3477906980016354,-1 +/- -1,-1.0,-1.0,45.88810697701607,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_21.fits,1,1200,500,46.176029717024036,7.9 +/- 2.5,3.56278327294648,-1 +/- -1,-1.0,-1.0,217.49489235786214,-1,5.0,UL,U,12,10.0,-1,2.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_10.fits,1,1200,500,2.129300476310977,2.1 +/- 0.084,2.329391557796508,-1 +/- -1,-1.0,-1.0,621.6996511774768,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-4.0,-6.0,5.0,-5.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_57.fits,1,2400,500,53.54271331979567,2.3 +/- 0.19,3.382439643818614,-1 +/- -1,-1.0,-1.0,87.61891985864382,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_31.fits,1,2400,500,145.73297341621074,3.1 +/- 0.098,3.4344223019757383,-1 +/- -1,-1.0,-1.0,72.67371070558215,-1,5.0,UL,U,12,8.0,-1,1.5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_35.fits,1,2400,500,77.91715059269252,3.6 +/- 0.13,3.421163064636276,-1 +/- -1,-1.0,-1.0,104.09022431254832,-1,5.0,UL,U,12,8.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_30.fits,1,2400,500,68.7450813908246,3 +/- 0.19,3.409973471612549,-1 +/- -1,-1.0,-1.0,105.9846874446338,-1,5.0,UL,U,12,8.0,-1,2.5,1.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_49.fits,1,2400,500,52.836521959790225,4.3 +/- 0.13,3.429160201709258,-1 +/- -1,-1.0,-1.0,91.90777389378208,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_01.fits,1,1200,500,2.113061263204202,30 +/- 53,2.3344756575933747,-1 +/- -1,-1.0,-1.0,629.5932475607716,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_43.fits,1,2400,500,53.72136791051464,4.9 +/- 0.22,3.386999307002887,-1 +/- -1,-1.0,-1.0,170.68586580273814,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_17.fits,1,1200,500,2.0233454885185314,2.3 +/- 0.35,2.30625247077185,-1 +/- -1,-1.0,-1.0,633.8557896096332,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_00.fits,1,1200,100,2.443739953276232,-1 +/- -1,3.3524537909984002,-1 +/- -1,-1.0,-1.0,4996.120271088145,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_60.fits,1,2400,500,53.60917445517594,4.1 +/- 0.12,3.4000657541686037,-1 +/- -1,-1.0,-1.0,171.97515321203088,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_07.fits,1,1200,500,2.1052866842452347,2.2 +/- 0.042,2.31612755447547,-1 +/- -1,-1.0,-1.0,620.5419237078843,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-6.0,-2.0,5.0,-4.0,4.0,-4.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_11.fits,1,1200,500,2.187040072389586,2.2 +/- 0.076,2.3550200405500386,-1 +/- -1,-1.0,-1.0,568.2863156489437,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-7.0,-6.0,5.0,-5.0,3.0,-3.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_16.fits,1,1200,500,2.08320829579883,2.4 +/- 0.26,2.3206514327061702,-1 +/- -1,-1.0,-1.0,639.0655632225886,-1,5.0,U,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,5.0,0.0,5.0,0.0,5.0,0.0,6.0,2.0,6.0,2.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_33.fits,1,2400,500,78.67667772362508,16 +/- 16,3.4462481610331595,-1 +/- -1,-1.0,-1.0,102.53781702376735,-1,5.0,UL,U,12,4.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_55.fits,1,2400,500,53.45320725921149,4.3 +/- 0.15,3.370763338774321,-1 +/- -1,-1.0,-1.0,85.38240088326944,-1,5.0,UL,U,12,10.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_41.fits,1,2400,500,76.56852034298133,9.3 +/- 1.9,4.199231771277467,-1 +/- -1,-1.0,-1.0,116.08849081572018,-1,5.0,UL,U,12,2.0,-1,2.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
Img_24.fits,1,2400,500,249.63988795454043,5.1 +/- 0.35,3.0504848166636855,-1 +/- -1,-1.0,-1.0,6.5516849984394465,-1,5.0,UL,U,12,1.0,-1,0.5,0.5,-1,-1,-1,-1,-1,-1,-1,-1,6.5,3.0,6.5,3.0,6.5,3.0,5.0,1.0,5.0,1.0,0.0,-5.0,-4.0,5.0,-4.0,2.0,-2.0,4.88,-1,-1,-1,-1,-1,-1,-1,-1
